"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Tbcel","Group_safe",0.270718589735555,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928048219856988,-0.107728327528873
"Tbck","Group_safe",0.391857992117713,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.941802541710819,-0.0865034787389361
"Tbk1","Group_safe",0.0538697959589544,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.892802305457598,-0.16358734228573
"Tbl1x","Group_safe",0.512198487555109,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.947462346944852,-0.0778594845380113
"Tbl1xr1","Group_safe",0.114065647557966,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.863089666226354,-0.212417646375116
"Tbl2","Group_safe",0.187296127129353,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07353072238956,0.102363478951546
"Tbl3","Group_safe",0.983485492332033,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0016845655186,0.00242826960387154
"Tbp","Group_safe",0.756084223156434,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.979178388384963,-0.0303563784763998
"Tbpl1","Group_safe",0.401403070914212,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.952792993553035,-0.0697652906310289
"Tbrg1","Group_safe",0.702518743758756,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0282764464858,0.0402281773313783
"Tbrg4","Group_safe",0.285248740997557,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0507850352635,0.0714675596145651
"Tbx1","Group_safe",0.542180181046428,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05334494316237,0.0749779589633214
"Tbx10","Group_safe",0.936599592959201,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03884367858166,0.054978579071574
"Tbx15","Group_safe",0.14390960276796,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.881462000129534,-0.182029718655976
"Tbx18","Group_safe",0.0388941603547653,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.836499706793821,-0.257563060310733
"Tbx2","Group_safe",0.887278164913474,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.953916775835158,-0.0680646906349344
"Tbx3","Group_safe",0.000853741765390636,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.822375799177966,-0.282130285267606
"Tbx4","Group_safe",0.401706069952681,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.836464036518448,-0.257624581463958
"Tbx6","Group_safe",0.518078992257663,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.850283260537674,-0.233984558936031
"Tbxa2r","Group_safe",0.87070743930254,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08675344033156,0.120024662757862
"Tcaf1","Group_safe",0.401759259655749,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04902607833708,0.0690505431391367
"Tcaf2","Group_safe",0.688715042212126,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04333450510479,0.061201776731864
"Tcaim","Group_safe",0.00668533075406853,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.7923664305911,-0.335760334606497
"Tcam1","Group_safe",0.511029128242487,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.28409348971503,0.360750243144174
"Tcap","Group_safe",0.286207794568906,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.84379458657665,-0.245036263011628
"Tcea1","Group_safe",0.0383917719860708,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.857914607506984,-0.221094038604407
"Tcea2","Group_safe",0.715557587604628,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.961982449666089,-0.0559175210694509
"Tcea3","Group_safe",0.226385538551052,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10999073061227,0.150547628867685
"Tceal1","Group_safe",0.110418127129826,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.875798303829606,-0.191329439181047
"Tceal5","Group_safe",0.838348813247233,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950234854625073,-0.0736439690978625
"Tceal7","Group_safe",0.0755913301563599,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.735269392377614,-0.443655164883397
"Tceal8","Group_safe",0.471196890893404,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.953157021228738,-0.0692141944062623
"Tceanc","Group_safe",0.244410002062867,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.898032375982712,-0.155160636749761
"Tceanc2","Group_safe",0.978954555580624,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.998707537285092,-0.00186583557068712
"Tceb1","Group_safe",0.205441481478379,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.924686218601741,-0.112964207816431
"Tceb2","Group_safe",0.749301850133096,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01765104298204,0.0252429397386764
"Tceb3","Group_safe",0.679629741888699,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.981761244313079,-0.0265558784185881
"Tcerg1","Group_safe",0.167058515799425,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.880507652699917,-0.183592551973137
"Tcf12","Group_safe",0.323707943575035,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.908745884726737,-0.13805116911265
"Tcf19","Group_safe",0.389688635460745,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.13439237883579,0.181919745295186
"Tcf20","Group_safe",0.105214969315355,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.859061235119311,-0.219167122482582
"Tcf23","Group_safe",0.879447751027449,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977274088373463,-0.0331648546169611
"Tcf25","Group_safe",0.492049649418313,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03213971062629,0.045638267452544
"Tcf3","Group_safe",0.0803354813540582,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08253120460883,0.114408612098014
"Tcf4","Group_safe",0.397473203567643,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.898930932416595,-0.153717821514625
"Tcf7","Group_safe",0.699010248167269,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02340106088323,0.0333716339952656
"Tcf7l1","Group_safe",0.104984868273283,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12577376486164,0.170916933008345
"Tcf7l2","Group_safe",0.630452319816726,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.969023811151847,-0.045395978464109
"Tchp","Group_safe",0.21974461015719,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07793787486811,0.10827403319022
"Tcirg1","Group_safe",0.866532428437963,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00847894956417,0.0121809702410665
"Tcn2","Group_safe",0.94757008209925,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00975517297481,0.0140055369852776
"Tcof1","Group_safe",0.894039513169149,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991533387554138,-0.0122667422539148
"Tcp1","Group_safe",0.365505022695863,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03914840248611,0.055401702598323
"Tcp11l1","Group_safe",0.967635310193258,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.996857479074676,-0.00454083793675206
"Tcp11l2","Group_safe",0.894009577754806,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986079309361474,-0.0202244091147435
"Tcp11x2","Group_safe",0.75334361670313,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.932497214718945,-0.100828678706797
"Tcta","Group_safe",0.88907116646827,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0128458034211,0.0184145536331351
"Tcte2","Group_safe",0.288815205349806,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.47781198750442,0.563462736365913
"Tctex1d2","Group_safe",0.230714796004372,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918449685438803,-0.122727405185101
"Tctn1","Group_safe",0.398649275011461,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05214243499775,0.0733300243593308
"Tctn2","Group_safe",0.969648103736303,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00317285713155,0.00457021875152284
"Tctn3","Group_safe",0.419985483848501,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06945975785226,0.096882197099245
"Tdp1","Group_safe",0.237587255211274,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07385808342535,0.102803345402635
"Tdp2","Group_safe",0.250722934820243,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.902497350560817,-0.148005398165538
"Tdrd3","Group_safe",0.211341812191132,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.892827564018723,-0.163546527107289
"Tdrd7","Group_safe",0.771583501915385,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01752833857515,0.0250689746905566
"Tdrd9","Group_safe",0.400031283850935,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.876284467076805,-0.190528808827911
"Tdrkh","Group_safe",0.856652760766911,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02065017753887,0.0294884748254954
"Tdrp","Group_safe",0.50156377951903,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.68699265408984,-0.541633422284772
"Tead1","Group_safe",0.255909721749426,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.86785959459155,-0.204466437668318
"Tead2","Group_safe",0.194998742654134,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06529656292306,0.0912551114833359
"Tead3","Group_safe",0.795143937592285,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01700252997233,0.0243232681570627
"Tead4","Group_safe",0.723223153005294,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03583452199492,0.0507935461078721
"Tec","Group_safe",0.461060645891885,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.893577090630537,-0.16233589614916
"Tecpr1","Group_safe",0.876518131697888,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01999476196895,0.0285617434704711
"Tecpr2","Group_safe",0.37283646521041,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.953369757418999,-0.0688922336014966
"Tecr","Group_safe",0.157655580052046,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06185501244808,0.0865867914698317
"Tecrl","Group_safe",0.235157834934417,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.833003388159344,-0.263605731264435
"Tecta","Group_safe",0.86548061590992,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.887919048968724,-0.171499941932414
"Tef","Group_safe",0.319153548610841,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08988781654188,0.12417964431602
"Tefm","Group_safe",0.852837768426661,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01005773910539,0.0144377657890252
"Tek","Group_safe",0.598072186260375,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.84654672841722,-0.240338389441997
"Tekt2","Group_safe",0.789515757851661,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.951858365001499,-0.0711811760932645
"Tekt5","Group_safe",0.770560765136528,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.952431673753328,-0.0703124956913092
"Telo2","Group_safe",0.911914372672336,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00583272977363,0.0083904045562199
"Ten1","Group_safe",0.733326250115203,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03067471544488,0.0435890849262224
"Tenm3","Group_safe",0.685171694800208,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04488944837494,0.0633503100398792
"Tenm4","Group_safe",0.538255416908065,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08082626253847,0.112134635636412
"Tep1","Group_safe",0.0456449226260972,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11756142290136,0.160354126334719
"Terf1","Group_safe",0.193841270815739,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.888081193851741,-0.171236512216985
"Terf2","Group_safe",0.836767277279169,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01011766090357,0.0145233513090874
"Terf2ip","Group_safe",0.713115442040871,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.981182328842048,-0.0274068437899696
"Tert","Group_safe",0.555647525357054,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07123409613874,0.099273785815406
"Tes","Group_safe",0.286632351778435,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07649657372371,0.106343727698659
"Tesk1","Group_safe",0.126045294773169,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06925742115233,0.0966092202350585
"Tesk2","Group_safe",0.32000777393944,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07283419275712,0.101427123838083
"Tet1","Group_safe",0.327385745407081,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.832917191190254,-0.263755025224182
"Tet2","Group_safe",0.00875775878797955,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.680342315499636,-0.55566727115615
"Tet3","Group_safe",0.18162441258349,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.931343848758511,-0.102614190997996
"Tex10","Group_safe",0.797900674203009,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980112140073616,-0.0289812694631501
"Tex2","Group_safe",0.816839944921023,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986375489673001,-0.0197911440583575
"Tex26","Group_safe",0.817808474059809,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04744119623085,0.0668692527194221
"Tex261","Group_safe",0.177380953858464,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08112611442383,0.112534824683498
"Tex264","Group_safe",0.918055085717856,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.987134096152846,-0.0186820155613668
"Tex30","Group_safe",0.983021703113464,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00213882917622,0.00308238307421156
"Tex40","Group_safe",0.545710311903923,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.78154008669618,-0.355608221157523
"Tex9","Group_safe",0.39456200343213,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.922803296434951,-0.115904937266703
"Tfam","Group_safe",0.67005369902445,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.978916236868828,-0.0307426771666392
"Tfap2a","Group_safe",0.525745672066857,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.28499781782138,0.361765909441758
"Tfap2c","Group_safe",0.270251527045281,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.69243527106907,0.759100657496921
"Tfap4","Group_safe",0.497482500516517,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.915872553550761,-0.126781237997985
"Tfb1m","Group_safe",0.85742243522141,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01527030304115,0.0218638780910002
"Tfb2m","Group_safe",0.227311504358444,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.9142608255021,-0.12932229067841
"Tfcp2","Group_safe",0.898671932762983,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00746898250365,0.0107354223988858
"Tfcp2l1","Group_safe",0.299266363175817,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.32653421934998,0.407661891887579
"Tfdp1","Group_safe",0.723035482304268,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02392116945043,0.0341046481301567
"Tfdp2","Group_safe",0.213856163985586,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.880446122271811,-0.183693371931946
"Tfe3","Group_safe",0.489867876058664,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05139994618623,0.0723115661810187
"Tfeb","Group_safe",0.908527956054916,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991161960014444,-0.0128072758023408
"Tfg","Group_safe",0.313513414041078,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950317034861741,-0.0735192042644167
"Tfip11","Group_safe",0.42347008734854,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04198435716605,0.0593336192590615
"Tfpi","Group_safe",0.381942452380012,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.93389949571753,-0.0986607963782973
"Tfpt","Group_safe",0.759298838635538,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.979505533216742,-0.029874452601946
"Tfr2","Group_safe",0.851486219199723,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972666674076013,-0.0399826064755361
"Tfrc","Group_safe",0.592119886967158,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.944257952797781,-0.0827470653999889
"Tg","Group_safe",0.246899064116654,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.1502366566374,0.201930720501394
"Tgds","Group_safe",0.198701259156062,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.930162095456156,-0.104445944329966
"Tgfa","Group_safe",0.401317382201648,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.33160615357269,0.413167442539061
"Tgfb1","Group_safe",0.115276214858401,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06260372307896,0.0876036727496549
"Tgfb1i1","Group_safe",0.40972559669778,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0519415540935,0.0730545506741019
"Tgfb2","Group_safe",0.493203934963722,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.910043544311846,-0.135992516982861
"Tgfb3","Group_safe",0.274228336684003,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12065970613773,0.164348263158309
"Tgfbi","Group_safe",0.606709692092202,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09149557615961,0.126306283085894
"Tgfbr1","Group_safe",0.171929389406211,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.794670547592224,-0.331571219226806
"Tgfbr2","Group_safe",0.571316808939271,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.032483161696,0.0461182535713388
"Tgfbr3","Group_safe",0.178751912792657,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.861487189863062,-0.215098750855523
"Tgfbr3l","Group_safe",0.644429200665391,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.92014999759907,-0.120059034638197
"Tgfbrap1","Group_safe",0.901399989934969,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00660236114515,0.00949388702097213
"Tgif1","Group_safe",0.38009780145324,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.900823600389039,-0.150683470268712
"Tgif2","Group_safe",0.618037780335618,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06079674164153,0.085148249167193
"Tgm1","Group_safe",0.544124439367022,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.754911917069154,-0.405619773921003
"Tgm2","Group_safe",0.310270067161567,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08648741014711,0.119671457148221
"Tgm4","Group_safe",0.829107474661688,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0163582882081,0.0234090728788027
"Tgm5","Group_safe",0.0731398632555414,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.39200808271859,0.477167588244231
"Tgoln1","Group_safe",0.00555362735007004,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.840082711641492,-0.251396717233446
"Tgs1","Group_safe",0.15252526750221,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.854670460303256,-0.226559835041552
"Tgtp2","Group_safe",0.569976225585533,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.784345959525734,-0.350437955851409
"Tha1","Group_safe",0.959600156225118,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.992449044438512,-0.0109350633854591
"Thada","Group_safe",0.716188494020749,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02267368336801,0.032345880677874
"Thap1","Group_safe",0.81392255907075,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.978428332888019,-0.0314619135024355
"Thap11","Group_safe",0.516837335333643,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04365663451089,0.0616471399071778
"Thap2","Group_safe",0.626301534734686,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.946261246354234,-0.0796895531965886
"Thap3","Group_safe",0.436022315811575,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06269892699201,0.087732925130076
"Thap4","Group_safe",0.428954573376675,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0512898107106,0.0721604341329862
"Thap6","Group_safe",0.362096399955308,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.88453765858141,-0.17700452891668
"Thap7","Group_safe",0.601647877899039,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950615548710256,-0.0730660956627208
"Thbd","Group_safe",NA,NA,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.587211498557355,-0.768047876111458
"Thbs1","Group_safe",0.409324069549683,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07436531155,0.103484629774972
"Thbs2","Group_safe",0.603373631039816,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.933733922193065,-0.098916598294222
"Thbs3","Group_safe",0.40591596895231,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.11058425510748,0.151318847918401
"Thbs4","Group_safe",0.558229381496114,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.815525303535369,-0.294198454346698
"Them4","Group_safe",0.267831998872406,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.908797955999558,-0.137968504842982
"Them6","Group_safe",0.332974606383649,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06584238033246,0.0919941042078557
"Themis","Group_safe",0.644440537340155,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.840278773563089,-0.251060054478711
"Thg1l","Group_safe",0.420921119947217,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.939179604193375,-0.0905270165592602
"Thnsl1","Group_safe",0.592464719813412,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.960259054094614,-0.0585044331778144
"Thnsl2","Group_safe",0.54595618741517,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09623752080119,0.13256041960893
"Thoc1","Group_safe",0.167931424994186,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.89509956368954,-0.15987992977061
"Thoc2","Group_safe",0.0936828083717151,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.785935912899063,-0.347516418424135
"Thoc3","Group_safe",0.277215773106397,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06208068609026,0.0868933716039582
"Thoc5","Group_safe",0.580960955270282,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.97262080498117,-0.0400506428109213
"Thoc6","Group_safe",0.188445049402268,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10135347482907,0.139277570210209
"Thoc7","Group_safe",0.343973061625802,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.946768597233658,-0.0789162398568747
"Thop1","Group_safe",0.219248280958774,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09721667154508,0.133848448345748
"Thpo","Group_safe",0.763012488578071,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.944175539118033,-0.0828729875546827
"Thra","Group_safe",0.190526614368274,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12865845704084,0.174608978688229
"Thrap3","Group_safe",0.505545487817323,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.960405384674009,-0.0582846025844313
"Thsd1","Group_safe",0.625770561603673,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.18395854197849,0.243618563796914
