"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature"
747.190657060321,-0.422403639410026,0.0972679890810643,-4.34267885458175,1.40755812992202e-05,0.00368502629338317,"Lsm2"
4389.80845781897,-0.280143189120287,0.0645897099025788,-4.33727275664853,1.44261558880757e-05,0.00368502629338317,"Arpc4"
1195.232212265,-0.576015105767596,0.133317592003739,-4.32062338593276,1.55589027447988e-05,0.00385572660242404,"Pax7"
1253.96556778229,-0.368262895609544,0.0853195674392989,-4.316277105736,1.58682755954282e-05,0.00386089570941855,"Snrpa1"
550.269155968974,1.34478306250855,0.312331720831836,4.30562435005634,1.66515419950455e-05,0.00397912383888747,"Steap4"
1503.91081229893,0.704043495832805,0.164057062242432,4.29145497432119,1.7750619846287e-05,0.00409549646177608,"Rcan2"
2341.45194988136,-0.496175862699816,0.115607400138958,-4.29190399665956,1.77147541857232e-05,0.00409549646177608,"Lsm6"
11352.5317675792,-0.515824408749379,0.120379416176589,-4.28498845676987,1.82748676494579e-05,0.00414498777771264,"Csrp1"
462.520333497843,-0.586558926292231,0.137582969713683,-4.26331055008399,2.01420278103779e-05,0.00449234360264128,"2700094K13Rik"
694.991246387201,-0.296995186671703,0.0697834641709145,-4.25595361594974,2.08159862290603e-05,0.0045665496347096,"Blvra"
3375.0567810071,-0.392210879407268,0.092434755797182,-4.24311046234435,2.2044285814567e-05,0.00472525270848287,"Nme1"
3348.80108004952,-0.294118971457491,0.0693501723659051,-4.2410705182629,2.2245622525364e-05,0.00472525270848287,"Atp5g1"
4644.26320827906,-0.461263623413602,0.108988438270125,-4.2322252776058,2.31390465390909e-05,0.00478009570085634,"Rpa1"
2366.39927928466,-0.248700297607136,0.0587741496731967,-4.23145717955922,2.3218220038534e-05,0.00478009570085634,"Isg20l2"
2062.90839561537,-0.60231156944561,0.143169889609412,-4.20697097056372,2.58816372911458e-05,0.00487814183422695,"Glis2"
746.005109067126,-0.5937808116255,0.140972316526436,-4.21203840765538,2.53076499076111e-05,0.00487814183422695,"Psrc1"
1382.16152869862,-0.59178228294504,0.140587036916816,-4.20936592678308,2.56088350058734e-05,0.00487814183422695,"Gm2115"
795.223310409219,0.448305136443233,0.106486390143065,4.20997590246917,2.5539792752953e-05,0.00487814183422695,"Serac1"
8111.43346917773,-0.424514760782793,0.100749930099318,-4.21354893610659,2.51389088909222e-05,0.00487814183422695,"Creb3l1"
367.920443255386,-0.410914217932002,0.0973291250406267,-4.22190395485914,2.42247336709886e-05,0.00487814183422695,"Dctpp1"
12945.7005546531,-0.241026523955554,0.0573871164997299,-4.20001105921899,2.66901943335019e-05,0.00496066917459615,"Ppp1ca"
70.2858363365309,1.29741629126457,0.311592623483417,4.1638222264707,3.12963823653179e-05,0.0050110810209889,"Cep290"
229.835552121093,-1.07356036098051,0.257160412712089,-4.17467194759265,2.98415756950306e-05,0.0050110810209889,"Ptprv"
